"title","wikibase_item","Studio"
"反恐特警組","Q678775","studio = [[Original Film]] "
"猛鬼佛跳牆",NA,"studio = | distributor = [[德寶電影公司]] "
"血戰摩蘇爾","Q101472447","studio = {{ubl"
"大轟炸","Q20717790","studio = [[中影集团]]<br>[[上影南国影业]] "
"翻轉幸福","Q19320969","studio = [[二十世紀福斯"
"海獸獵人","Q111433290","studio = {{le"
"星际传奇3","Q1960913","studio = Radar Pictures<br />{{link-en"
"海神號 (2006年電影)","Q906633","studio = {{Plain list "
"伊莉莎白 (電影)","Q499656","studio = PolyGram Filmed Entertainment<br />Kapurfilm<br />Working Title Films "
"明日的記憶","Q269519","studio = | distributor = [[東映]] "
"恰吉 (電影)","Q56697304","studio = {{le"
"太極張三豐 (電影)","Q471919","studio = [[正東製作有限公司]] "
"犀利人妻最終回：幸福男·不難","Q15898647","studio = {{ubl"
"愛情無全順","Q15904358","studio = | distributor = 威視電影發行 "
"暗色天堂","Q23055257","studio = | distributor = [[英皇電影]]（香港）<br />[[中國電影集團"
"忐忑 (電影)","Q16248494","studio = [[傳奇影業]]<br/>道鐸兄弟 "
"小活佛","Q1141873","studio = {{le"
"熊的传说","Q215365","studio = [[華特迪士尼影業]]<br>[[華特迪士尼動畫工作室"
"淫乱书生","Q482899","studio = Bidangil Pictures "
"授者 (电影)","Q15079344","studio = [[华登媒体公司]] "
"王蛇帝國","Q23893043","studio = {{link-en"
"皮囊之下","Q4366287","studio = [[Film4]]<br />[[英国电影協會"
"木偶奇遇記 (真人電影)","Q105482844","studio = {{Plain list"
"海市蜃楼 (2018年电影)","Q59707291","studio = {{Plainlist"
"極盜戰2","Q121085761","studio = {{Plainlist"
"冷山","Q390097","studio = | distributor = [[米拉麥克斯影業]] "
"尖叫旅社：變形怪獸","Q65973230","studio = {{Plainlist"
"完美陌生人","Q22078244","studio = | distributor = "
"德州電鋸殺人狂再臨","Q334179","studio = Genre Pictures<br />Return Productions<br />Ultra Muchos Productions "
"美国骗局","Q9013673","studio = [[亞特拉斯娛樂]]<br />[[安納布爾納影業]] "
"活火熔城","Q1059532","studio = | distributor = [[20世紀福斯]] "
"魔法黑森林","Q14847067","studio = [[华特迪士尼影片"
"寶貝老闆：家大業大","Q11640531","studio = [[夢工廠動畫公司]] "
"鲨鱼黑帮","Q120367","studio = [[夢工場動畫]] "
"為副不仁","Q39075006","studio = {{Plainlist"
"中国 (纪录片)","Q2736887","studio = | distributor = "
"靈魂的重量","Q214013","studio = This is that"
"神探俏嬌娃 (2019年電影)","Q55815650","studio = {{Plain list"
"绝杀慕尼黑","Q28435094","studio = Three T Productions "
"母親！","Q25339558","studio = {{Plainlist"
"四個婚禮一個葬禮","Q901213","studio = [[PolyGram Filmed Entertainment"
"蠟筆小新：我的搬家物語 仙人掌大襲擊","Q18618791","studio = [[新銳動画]]<br />[[朝日電視]]<br />[[旭通廣告]]<br />[[雙葉社]] "
"神奇四俠：銀魔現身","Q390063","studio = [[二十世纪福克斯]]<br />[[漫威影业]]<br />[[1492影业]]<br />[[康斯坦丁影业"
"千機變II之花都大戰","Q3234902","studio = [[英皇電影"
"綠衣騎士 (電影)","Q65091255","studio = {{Plainlist"
"冰川时代2","Q190910","studio = [[藍天工作室]] "
"失落之城 (電影)","Q20814623","studio = [[B計劃娛樂]]<br>MICA娛樂<br>MadRiver Pictures "
"失蹤網紅","Q39069921","studio = {{lang"
"惡夜追殺令","Q196004","studio = {{plainlist"
"西北偏北","Q223139","studio = 米高梅公司 "
"情慾九歌","Q277457","studio = Revolution Films "
"重案對決","Q951071","studio = {{link-en"
"飛躍奇蹟","Q19571557","studio = {{Plainlist"
"弯刀 (电影)","Q128493","studio = 隔夜電影公司<br />[[麻煩製造者工作室]]<br />[[海德公園娛樂]] "
"支离破碎","Q108101523","studio = {{Plainlist"
"鱷魔","Q56241205","studio = {{Plainlist"
"終棘警探","Q729788","studio = {{Plainlist"
"惡水真相","Q60738297","studio = {{Plainlist"
"女王 (2022年電影)","Q109905743","studio = {{Plainlist"
"黑镜：潘达斯奈基","Q60178661","studio = [[网飞]] "
"小王子 (2015年電影)","Q16386722","studio = 縞瑪瑙影業（Onyx Films）<br />橘色工作室（Orange Studio）<br />即時娛樂（On Entertainment） "
"8釐米","Q274973","studio = {{link-en"
"鬼哭神號","Q497622","studio = {{Plainlist"
"熱氣球飛行家","Q58815176","studio = {{Plainlist"
"曼克 (電影)","Q73093591","studio = [[Netflix]] "
"冰原歷險記3：恐龍現身","Q179503","studio = [[藍天工作室]] "
"機器人歷險記","Q756238","studio = [[藍天工作室]] "
"命運規劃局","Q492089","studio = {{ubl"
"落叶归根","Q5554617","studio = {{flagicon"
"極速TURBO","Q1523217","studio = [[夢工場動畫]] "
"蓝精灵 (电影)","Q454398","studio = [[Sony Pictures Animation]]<br />[[Jordan Kerner"
"只有芸知道","Q85877063","studio = {{plainlist"
"3096天","Q2025112","studio = [[康斯坦丁影業股份有限公司]] "
"夏天協奏曲","Q10931925","studio = [[想亮影藝製作有限公司]] "
"花火 (1998年电影)","Q1125897","studio = 萬代影視<br />[[東京電視台]]<br />[[TOKYO FM]]<br />北野事務所 "
"殺戮元年","Q42048180","studio = {{plainlist"
"蠟筆小新：功夫小子～拉麵大亂鬥～","Q41879157","studio = [[新銳動画]]<br />[[朝日電視]]<br />[[旭通廣告]]<br />[[雙葉社]] "
"敵對分子","Q27957941","studio = {{Plainlist"
"夜行动物 (电影)","Q21527905","studio = Fade to Black Films "
"飛機總動員","Q1657080","studio = [[華特迪士尼影業]]<br>[[迪士尼卡通工作室]] "
"屍樂園","Q219810","studio = [[相對論傳媒]] <br />Pariah Films "
"愈快乐愈堕落","Q502608","studio = 關錦鵬工作室<br>晶藝電影事業有限公司 "
"狗狗的旅程 (電影)","Q61654745","studio = {{plainlist"
"夕霧花園 (電影)","Q55642282","studio = {{Plainlist"
"盗钥匙的方法","Q6346551","studio = “鍵泥棒のメソッド”製作委員会 "
"天才眼镜狗","Q6929072","studio = [[DreamWorks Animation]]<br />[[Pacific Data Images]]<ref>{{cite news"
"神探飞机头","Q340138","studio = [[摩根凯瑞公司]] "
"绝地战警2","Q539269","studio = {{Plainlist"
"攞命舞","Q1140171","studio = [[美國廣播公司"
"阿達一族 (2019年電影)","Q54825652","studio = {{Plain list"
"朱迪","Q55615419","studio = {{Plainlist"
"飛砂風中轉","Q7091895","studio = [[寰亞電影有限公司]] <small>'''出品'''</small><br/>百姓電影有限公司 <small>'''製作'''</small> "
"國定殺戮日：無法無天","Q15728784","studio = [[布倫屋製片公司]]<br />[[白金沙丘]] "
"轰天炮","Q462447","studio = Silver Pictures "
"我愛扭紋柴","Q7065885","studio = [[金公主電影製作有限公司]] "
"驯龙高手2","Q10298666","studio = [[夢工廠动画]] "
"蘭心大劇院","Q65947080","studio = 上海依英影視傳媒有限公司 "
"等候董建華發落","Q15925289","studio = 一百年電影有限公司<br />南燕製作有限公司 "
"絕命尬車","Q1033191","studio = [[相對論傳媒]]<br />[[克魯斯-華格納製片]] "
"紫雨风暴","Q3410981","studio = [[寰亚电影]] "
"魔力麦克3：最后之舞","Q114876189","studio = {{plainlist"
"好家伙、坏家伙、怪家伙","Q488947","studio = Barunson、Grimm Pictures<ref>{{cite web"
"洛奇5","Q82949","studio = [[聯美]] "
"玉面情魔","Q82430214","studio = {{le"
"第一滴血3","Q392355","studio = {{link-en"
"突袭 (电影)","Q1573662","studio = PT. Merantau Films <br />XYZ Films "
"灵魂战车2：复仇时刻","Q41854","studio = {{link-en"
"謊言對決","Q578312","studio = [[列尼·史葛"
"黑色終結令","Q431252","studio = {{Plain list"
"大災難家","Q22078002","studio = {{Plainlist"
"江山美人 (1959年電影)","Q7744625","studio = [[邵氏兄弟（香港）"
"金派特務","Q105294011","studio = {{ubl"
"西部的一百万种死法","Q13582568","studio = {{Plain list "
"看得见风景的房间 (电影)","Q203574","studio = [[墨臣艾禾里製片"
"分歧者2：叛亂者","Q16997069","studio = {{link-en"
"熟男型不型","Q519490","studio = Carousel Productions "
"大怪獸格鬥 超銀河傳說 THE MOVIE","Q1057720","studio = [[圓谷製作]]<br />「-{大怪獸格鬥 超銀河傳說}-」製作委員会 "
"AV (電影)","Q994137","studio = 正在電影製作有限公司 "
"羞耻 (电影)","Q909445","studio = [[Film4]] "
"死亡遊戲 (1973年電影)","Q1664521","studio = Hera Productions<ref>{{Cite news"
"小城故事","Q10958561","studio = 大眾有限公司 "
"絕對陰謀","Q733570","studio = [[Working Title Films]]<br />[[通道影業]]<br />[[相對論傳媒]] "
"最愛女人購物狂","Q863328","studio = [[一百年電影有限公司]]<br>[[銀都機構有限公司]] "
"阿金","Q3522900","studio = {{flagicon"
"關原之戰 (電影)","Q27959482","studio = | released = {{flagicon"
"關鍵救援72小時","Q263930","studio = Highway 61 Films "
"天才無限家","Q20992425","studio = Pressman Film<br>Xeitgeist Entertainment Group<br>Cayenne Pepper Productions "
"米家大戰機器人","Q54021143","studio = {{Plainlist"
"迴路追殺令","Q54894945","studio = {{Plainlist"
"沉默之丘：啟示錄3D","Q64017","studio = Davis Films "
"新天龍八部之天山童姥","Q6129658","studio = [[中國星集團"
"鋼鐵墳墓3","Q39060677","studio = {{Plainlist"
"窒息 (2018年電影)","Q28123467","studio = {{Plainlist"
"淡藍之眸","Q105986042","studio = {{Plain list"
"恐怖直播","Q14723549","studio = Cine 2000 "
"狗神 (电影)","Q113005247","studio = {{plainlist"
"鐵面特警隊","Q339876","studio = [[摄政企业]] "
"莫里斯的情人","Q432088","studio = [[墨臣艾禾里製片]]<br />[[第四台 (英國)"
"獵殺星期一","Q20814900","studio = {{Plainlist"
"日正当中 (电影)","Q245208","studio = 斯坦利·克雷默制片公司 "
"飛虎雄心","Q3520877","studio = 誠冠有限公司<br>仝人製作社有限公司 "
"變身 (臺灣電影)","Q15899550","studio = [[喜陽影片製作有限公司]] "
"魔鬼剋星 (2016年電影)","Q20120108","studio = {{link-en"
"新烏龍院之笑鬧江湖","Q55696688","studio = | distributor = [[福建恆業影業有限公司]] "
"飆風特攻","Q17410299","studio = [[愛爾康娛樂]]<br>[[DMG Entertainment]]<br>[[巴貝爾堡攝影棚"
"黑光行動","Q104889029","studio = {{Plainlist"
"惡人谷 (電影)","Q21869425","studio = [[銀都機構"
"鬼来电 (电影)","Q1532993","studio = [[角川書店映畫株式會社]] "
"友情歲月之山雞故事","Q7796861","studio = FBI友情歲月影視集團有限公司<br>潤萬娛樂有限公司 "
"爱 (法语电影)","Q637820","studio = Les Films du Losange<br />X-Filme Creative Pool<br />Wega Film "
"攀登者","Q61882061","studio = [[上海電影集團公司]] "
"時空旅人之妻 (電影)","Q785406","studio = [[B計劃娛樂]] "
"黑帽駭客","Q13424932","studio = [[傳奇電影公司]]<br>Forward Pass "
"電子情書","Q284229","studio = | distributor = [[华纳兄弟]] "
"全面回忆 (2012年电影)","Q634810","studio = Original Film "
"蜘蛛夫人 (電影)","Q111677117","studio = {{Plainlist"
"慈雲山十三太保 (電影)","Q11074062","studio = 東方電影出品有限公司<br>影畫製作有限公司 "
"怨咒","Q54339473","studio = {{plainlist"
"危險性遊戲","Q64151","studio = {{Plainlist"
"不老騎士-歐兜邁環台日記","Q10868925","studio = [[弘道老人福利基金會]]<br>旋轉牧馬多媒體工作室<br>視納華仁文化傳播股份有限公司 "
"噪反 (電影)","Q37447097","studio = {{Plainlist"
"愛·重來","Q522389","studio = [[Spyglass Entertainment]] "
"蠟筆小新：春日部野生王國","Q864514","studio = [[SHIN-EI动画]]<br>[[ADK]]<br>[[朝日電視台]]<br>[[雙葉社]] "
"星際寶貝史迪奇","Q1468857","studio = [[华特迪士尼影片]]<br>[[Disney Television Animation"
"著魔 (電影)","Q1773078","studio = | distributor = [[高蒙電影公司"
"霓裳魅影","Q28840386","studio = {{Plain list"
"洛奇3","Q241504","studio = [[聯美]]<br>查托夫-温克勒制片公司 "
"金剛戰士 (2017年電影)","Q21648810","studio = {{Plainlist"
"亲密 (2022年电影)","Q107920304","studio = {{Plainlist"
"現代豪俠傳","Q245815","studio = 中華娛樂電影製作有限公司<br>百嘉峰影業製作公司 "
"超時空亞當計畫","Q104033835","studio = {{Plainlist"
"霹靂嬌娃 (電影)","Q229599","studio = Flower Films<br />Tall Trees Productions "
"健忘村","Q28417174","studio = {{Plainlist"
"摯友維尼","Q24301991","studio = [[華特迪士尼影業]] "
"極凍之城","Q21528112","studio = {{Plainlist"
"慈母殺心","Q108882357","studio = {{plainlist"
"愛國者行動 (2016年電影)","Q23767799","studio = {{Plainlist"
"同盟鶼鰈","Q23681360","studio = {{Plainlist"
"中央情爆員","Q19867575","studio = [[新線影業]]<br>[[環球影業]]<br>{{link-en"
"猛龍怪客 (2018年電影)","Q27450567","studio = {{Plainlist"
"激愛543","Q548978","studio = [[Virgin Produced]]<br>GreeneStreet Films Inc.<br>Wessler Entertainment<br>Witness Protection Films<br>[[相对论传媒公司]] "
"日月人魚","Q17379618","studio = {{le"
"狼溪2","Q16022015","studio = {{Plainlist"
"藍色情人節","Q676047","studio = Hunting Lane Films<br />Silverwood Films "
"如果這世界貓消失了","Q117745027","studio = | distributor = {{flagicon"
"豪勇七蛟龍","Q19069","studio = {{link-en"
"非紳士戰爭部","Q115860236","studio = {{Plainlist"
"佛萊迪大戰傑森之開膛破肚","Q965859","studio = {{plainlist"
"鷹眼 (電影)","Q158474","studio = {{Plain list "
"列車上的女孩 (2016年電影)","Q21433535","studio = {{Plainlist"
"神偷奶爸4","Q117304297","studio = [[照明娛樂]] "
"警察学校 (电影)","Q1248429","studio = [[兰德公司]] "
"消失的凶手","Q21647270","studio = {{flagicon"
"科洛弗系列電影","Q25136301","studio = {{Plainlist"
"未來小子 (動畫)","Q221679","studio = {{Plainlist"
"在黑暗中說的鬼故事 (電影)","Q56274092","studio = {{Plainlist"
"香港有個荷里活","Q5882802","studio = Nicetop Independent Ltd. "
"師弟出馬","Q1474616","studio = [[橙天嘉禾"
"小飛俠與溫蒂","Q28973277","studio = {{Plainlist"
"移動迷宮系列電影","Q18611408","studio = {{Plain list"
"纯洁心灵·逐梦演艺圈","Q48903605","studio = 北京实传创文化传媒有限公司 "
"祖宗十九代","Q53693810","studio = 北京一个文化传媒有限公司<br>华策影业<br>[[北京德云社文化传播有限公司]] "
"搖滾藏獒","Q20751338","studio = [[华谊兄弟]]<br>漫动时空<br>时代天骄<br>梦幻工厂 "
"波斯王子：时之刃","Q245172","studio = [[華特迪士尼影業]]<br />[[杰瑞·布洛克海默"
"码头风云","Q211372","studio = {{link-en"
"媽媽咪呀！回來了","Q36951175","studio = {{Plainlist"
"华丽上班族 (电影)","Q19854315","studio = [[北京海润影业有限公司]]<br />[[安乐影片有限公司]]<br />[[寰亚电影"
"闪电狗","Q212792","studio = [[华特迪士尼影业]]<br>[[华特迪士尼动画工作室]] "
"蠟筆小新：黃金間諜大作戰","Q1048726","studio = [[SHIN-EI动画]]<br>[[ADK]]<br>[[朝日電視台]]<br>[[雙葉社]] "
"香港淪陷 (電影)","Q112252434","studio = [[電影少年有限公司]]<br>[[王晶創作室有限公司]]<small>'''出品'''</small><br>[[新峰影業有限公司]]<small>'''出品'''</small> "
"金牌拳手：父仇","Q50233658","studio = {{Plain list"
"茱麗葉","Q15916359","studio = {{flagicon"
"0099大發財","Q111109893","studio = | runtime = 95分鐘 "
"凶火","Q61883109","studio = {{Plainlist"
"玩命快遞2","Q841114","studio = [[歐羅巴影業]]<br />[[法國電視一台"
"金刚不坏","Q1137310","studio = {{tsl"
"朵拉與失落的黃金城","Q56064745","studio = {{Plainlist"
"假冒女團","Q108002771","studio = [[宏寰文化傳播]] "
"摯愛無盡","Q300559","studio = Artina Films<br />Depth of Field<br />Fade to Black "
"蠟筆小新：小白的屁屁炸彈","Q864272","studio = [[SHIN-EI动画]]<br>[[ASATSU]]<br>[[朝日電視台]]<br>[[雙葉社]] "
"蠟筆小新：風起雲湧的金矛勇者","Q864542","studio = [[SHIN-EI动画]]<br>[[ADK]]<br>[[朝日電視台]]<br>[[雙葉社]] "
"雙情路","Q948635","studio = {{link-en"
"入侵腦細胞","Q221104","studio = {{le"
"愛·子","Q108470901","studio = {{Plainlist"
"舞出真我","Q180125","studio = [[試金石影業]]<br>Eketahuna LLC<br>[[頂峰娛樂]] "
"終極警探2","Q105993","studio = {{Plainlist"
"俠盜高飛","Q845357","studio = 金公主電影製作有限公司 "
"卡特教頭","Q1104158","studio = {{le"
"画壁","Q581457","studio = {{flagicon"
"絕鯊島","Q21450484","studio = {{Plainlist"
"選老頂","Q20062396","studio = [[昇凱控股有限公司]] <small>'''出品'''</small><br>[[杜汶澤"
"移動城市","Q1129313","studio = {{link-en"
"等待黎明","Q5894138","studio = [[德寶電影公司]]<br />[[寶禾影業有限公司]] "
"金盞花大酒店","Q830295","studio = [[Participant Media]]<br/>[[Imagenation Abu Dhabi]] "
