"title","wikibase_item","Distributor"
"五感圖","Q490764","distributor = 씨너지 "
"渺渺","Q4310297","distributor = [[華納兄弟影業公司]] "
"师父 (电影)","Q22078686","distributor = {{flagicon"
"天台 (電影)","Q10939174","distributor = [[博伟"
"殭屍國度","Q17378072","distributor = Dynamic Television (international) "
"吸血新世紀4：破曉傳奇下集","Q60487","distributor = [[頂峰娛樂]] "
"健听女孩","Q104686893","distributor = [[Apple TV+]] "
"艳娃传","Q1889403","distributor = [[派拉蒙影業]] "
"我想念我自己","Q16354843","distributor = [[索尼经典电影]]<br />[[CatchPlay]]{{small"
"小太陽的願望","Q192073","distributor = [[福克斯探照灯影业]] "
"運財五福星","Q5918716","distributor = 萬里電影 "
"殺手 (2023年電影)","Q111008873","distributor = [[Netflix]] "
"三人行 (電影)","Q24212918","distributor = {{flagicon"
"碟仙 (2014年電影)","Q16253888","distributor = [[環球影業]] "
"救火英雄","Q11079125","distributor = {{flagicon"
"神偷奶爸3","Q22997984","distributor = [[環球影業]]<br>[[中影股份]]<small>（中國內地）</small> "
"摩天大樓 (2018年電影)","Q37447062","distributor = [[環球影業]] "
"壁花少年 (电影)","Q675468","distributor = [[Summit Entertainment]] "
"暗夜微光 (電視劇)","Q117774853","distributor = | channel = [[客家電視台]] "
"瘦身男女","Q3088054","distributor = [[中國星集團]] "
"南海十三郎 (電影)","Q10908447","distributor = [[嘉禾電影公司]] "
"不可撤销","Q754745","distributor = 火星发行 "
"亂","Q565231","distributor = | released = 1985年6月1日（日本）<br>1985年9月18日（法國） "
"人類之子","Q221090","distributor = [[環球影業]] "
"猩球崛起：終極決戰","Q19938437","distributor = [[二十世紀福斯]] "
"逃出夢幻島","Q60737563","distributor = {{le"
"毒品网络","Q142292","distributor = 焦点影业 "
"女子監獄 (1988年電影)","Q10942749","distributor = | released = {{HKG-1959}}：{{film date"
"魂断蓝桥","Q1367668","distributor = [[米高梅"
"傑克萊恩：詭影任務","Q902672","distributor = [[派拉蒙電影]] "
"黃飛鴻之二：男兒當自強","Q747034","distributor = {{HK}}[[橙天嘉禾"
"波拉特","Q186323","distributor = [[20世纪福克斯]] "
"人工進化","Q377043","distributor = [[Dark Castle Entertainment]]<br />[[華納兄弟]]<br />[[Optimum Releasing]] (UK)<br />[[Madman Entertainment]] (澳大利亞 & 紐西蘭) "
"孤兒怨2：最黑暗的過去","Q101229556","distributor = [[派拉蒙影業]]（全球）<br>[[洲立影片發行]]（香港、澳門） "
"切小金家的旅館","Q55593937","distributor = [[華納兄弟]] "
"刺杀小说家","Q105501900","distributor = {{Plain list"
"面纱 (电影)","Q128854","distributor = [[華納獨立影片公司"
"天下無雙 (電影)","Q2963768","distributor = | released = 2002年2月8日（香港）<br/>2002年5月17日（台灣） "
"四個32A和一個香蕉少年","Q9667941","distributor = 漢星傳播有限公司 "
"三岔口 (电影)","Q1376152","distributor = [[寰宇影片發行有限公司]] "
"酒精计划","Q69303989","distributor = {{plainlist"
"新精武門1991","Q5455334","distributor = 德寶影片有限公司 (香港) "
"無限殺戮日","Q64067279","distributor = [[環球影業]] "
"獨家試愛","Q5235035","distributor = [[金牌娛樂事業有限公司]] <br> [[美亚电影制作有限公司]] (香港) "
"江湖兒女","Q51797794","distributor = [[欢喜传媒]] "
"大武生","Q10936118","distributor = {{flagicon"
"觸電之旅","Q40182","distributor = [[夢工廠]] "
"腸腸搞轟趴","Q17030810","distributor = [[哥倫比亞影業]] "
"新神榜：哪吒重生","Q105330046","distributor = {{Plain list"
"中南海保鑣","Q468146","distributor = [[嘉禾電影]] "
"小時代：刺金時代","Q15524981","distributor = [[乐视影业]]、[[华策影视]] "
"異域2：孤軍","Q15908562","distributor = 三本有限公司 "
"杜巴利伯爵夫人 (电影)","Q111209845","distributor = {{Plainlist"
"速度与爱情","Q113115416","distributor = [[GDH 559]] "
"法律与秩序","Q321423","distributor = [[NBC]] "
"魔力麦克","Q1197932","distributor = [[华纳兄弟]] "
"大尾鱸鰻2","Q22099599","distributor = [[华纳兄弟"
"賭聖延續篇：賭霸","Q7824425","distributor = [[嘉禾電影]] "
"出埃及記：天地王者","Q14942871","distributor = [[二十世紀福斯]] "
"紅色警戒 (電影)","Q221491","distributor = [[二十世紀福斯]] "
"钟楼怪人 (1996年电影)","Q213787","distributor = [[博偉"
"沉默的證人","Q55715715","distributor = [[寰亞電影發行]] "
"王牌大賤諜1","Q501703","distributor = [[新線影業]] "
"迷失誘罪","Q13358556","distributor = Film Bank<br>潤程娛樂發行有限公司（香港）<br>晶偉股份有限公司（台灣） "
"星際大戰：複製人之戰 (2008年電視影集)","Q632672","distributor = [[Trifecta Entertainment and Media]]<br />[[Disney-ABC Domestic Television]]<ref name=""ReferenceA"">{{cite web"
"烈火戰車 (1981年電影)","Q207921","distributor = '''美國'''：[[华纳兄弟]]<br />{{tsl"
"賭俠大戰拉斯維加斯","Q14476367","distributor = {{flagicon"
"羞恥：法國版","Q47815257","distributor = | company = {{tsl"
"這就是我們","Q24068191","distributor = 第二十電視公司 "
"慾望城市 (電影)","Q381751","distributor = [[新線影業]]<br />[[華納兄弟]]<br />[[HBO]]電影 "
"饑渴誘罪","Q483780","distributor = CJ Entertainment<br />[[Universal Studios"
"一日一生 (2013年電影)","Q4026942","distributor = [[派拉蒙電影公司]]<br>Indian Paintbrush "
"山河故人","Q19573090","distributor = Ad Vitam (法国) "
"縮小人生","Q22075017","distributor = [[派拉蒙影業]] "
"絕地再生","Q224069","distributor = {{flagicon"
"新鐵金剛之黑日危機","Q212145","distributor = [[米高梅公司]]<br />[[聯合國際影業]]（英国） "
"剩女保鏢","Q389237","distributor = | channel = [[三立都會台]]、[[東森綜合台]] "
"極智對決","Q30612784","distributor = {{flagicon"
"八惡人","Q18225084","distributor = [[溫斯坦影業]] "
"艾拉，戰爭下的女兒","Q31193403","distributor = [[華納兄弟]] "
"變身 (韓國電影)","Q66991809","distributor = {{flagicon"
"Laughing Gor之變節","Q4185590","distributor = [[洲立影片發行（香港）"
"侏罗纪公园：失落的世界","Q200873","distributor = 環球影業<ref name=afi/> "
"洪熙官之少林五祖","Q339566","distributor = | released = {{TWN}}：{{film date"
"犯罪現場 (電影)","Q55694980","distributor = {{flagicon"
"羅曼蒂克消亡史","Q25631087","distributor = {{flagicon"
"極地守護犬","Q57982258","distributor = [[华特迪士尼工作室電影]] "
"南京！南京！","Q700037","distributor = [[中国电影集团公司]] "
"大佬 (2000年電影)","Q961235","distributor = [[松竹"
"13小時：班加西的秘密士兵","Q19865453","distributor = [[派拉蒙影業]] "
"歌劇魅影 (2004年電影)","Q276407","distributor = [[華納兄弟]] "
"铁雨2：首脑峰会","Q97338345","distributor = {{tsl"
"幻想曲 (电影)","Q943192","distributor = [[華特迪士尼公司]]<br />RKO Radio Pictures "
"靈異乍現","Q59600666","distributor = {{link-en"
"基本演绎法","Q247643","distributor = CBS電視工作室 "
"最後的決鬥","Q85000980","distributor = [[華特迪士尼工作室電影]] "
"布朗克斯的故事","Q1130705","distributor = {{link-en"
"灰姑娘的姐姐","Q623458","distributor = | channel = [[KBS第2頻道"
"獵人克萊文 (電影)","Q107390449","distributor = [[索尼影視娛樂]] "
"特務戇J","Q337881","distributor = [[环球影业]] "
"霹靂火 (電影)","Q1198110","distributor = [[橙天嘉禾"
"鬼屋 (電影)","Q1212923","distributor = [[華特迪士尼工作室電影"
"蠟筆小新：夕陽下的春日部男孩","Q1186456","distributor = {{flagicon"
"苏州河 (电影)","Q1421185","distributor = | released = {{NLD}}：2000年1月29日（[[鹿特丹影展]]）<br>{{HK}}：2000年9月7日<br>{{BEL}}：2000年9月20日<br>{{NLD}}：2000年9月28日<br>{{FIN}}：2000年10月6日<br>{{FRA}}：2000年10月11日<br>{{UK}}：2000年11月17日<br>{{KOR}}：2001年2月3日<br>{{JPN}}：2001年4月28日<br>{{POL}}：2001年5月25日<br>{{DEU}}：2001年9月27日<br>{{SWE}}：2001年12月25日<br>{{HUN}}：2002年2月14日<br>{{PRT}}：2002年9月13日<br>{{GRC}}：2002年10月4日<br>{{TW}}：2020年8月28日（20週年經典修復） "
"好久不见 (电视剧)","Q48936103","distributor = | channel = [[北京卫视]] "
"伦敦生活","Q16868648","distributor = [[英国广播公司]]（{{lang"
"汪洋中的一條船 (電影)","Q11136970","distributor = 中央電影公司 "
"東方三俠","Q245817","distributor = [[新寶娛樂有限公司 (香港)]] "
"騎士出任務","Q679918","distributor = [[二十世紀福斯]] "
"帝國戰神：巴霍巴利王","Q13897247","distributor = '''泰盧固語：'''<br />[[Arka Media Works]]<br />'''坦米爾語：'''<br />[[UV Creations]]<br>[[Sri Thenandal Films]]<br />'''印地語：'''<br />[[Dharma Productions]]<br>AA Films<br />'''馬拉雅拉姆語：'''<br />[[Global United Media]] "
"花椒之味","Q55697753","distributor = [[寰亞電影]] "
"黑超特警組：反轉世界","Q55439830","distributor = [[索尼影視娛樂]] "
"功夫熊貓2","Q487447","distributor = {{flagicon"
"驹哥传","Q26197134","distributor = [[美亞娛樂]]（香港） "
"筑梦情缘","Q63485095","distributor = | channel = [[湖南卫视]] "
"移動城市：致命引擎","Q28999515","distributor = 環球影業 "
"酷蓋爸爸","Q106309749","distributor = | channel = [[GagaOOLala]] "
"香港製造 (電影)","Q842442","distributor = {{HKG}}：[[創造社]] "
"晚孃 (2001年電影)","Q1000825","distributor = | released = {{flagicon"
"妹妹 (電視劇)","Q15909762","distributor = | channel = [[台視主頻]]、[[台視HD台]] "
"放·逐","Q3061975","distributor = {{flagicon"
"小飛俠 (電影)","Q270470","distributor = [[雷电华电影]] "
"龍虎門 (2006年電影)","Q3038781","distributor = 東方電影發行有限公司 "
"冒牌天神2","Q195949","distributor = [[環球影業]] "
"金錢世界 (電影)","Q30321629","distributor = {{Plainlist"
"王牌大賤諜2","Q487978","distributor = [[新線影業]] "
"龍鳳鬥","Q3016813","distributor = [[寰亞電影發行有限公司]] "
"歌舞青春：再谱乐曲系列","Q61816815","distributor = {{Le"
"豚鼠2：血肉之花","Q676182","distributor = | released = {{Film date"
"亡命天涯 (1993年电影)","Q156309","distributor = [[华纳兄弟娱乐公司]] <br />[[中影集团]]（中国大陆） "
"2002 (電影)","Q2813946","distributor = 嘉禾電影(中國)有限公司 "
"最后一个男人","Q17052281","distributor = [[二十世紀福斯電視公司]] "
"惡靈古堡3：大滅絕","Q156069","distributor = [[幕寶電影公司]] "
"疾厄","Q68549841","distributor = [[華納兄弟]] "
"索命黃道帶","Q218172","distributor = [[派拉蒙影業]]（北美）<br />[[華納兄弟]]（國際） "
"座頭市","Q148330","distributor = [[松竹]]<br />北野馆 "
"月光男孩","Q21527875","distributor = A24 "
"万能钥匙 (电影)","Q1199793","distributor = [[環球影業]] "
"氣象戰 (電影)","Q18342910","distributor = [[華納兄弟影業"
"冰血暴","Q222720","distributor = {{link-en"
"肇逃計畫","Q60054842","distributor = {{flagicon"
"乾隆下揚州","Q10879960","distributor = [[邵氏公司"
"征服情海","Q329131","distributor = [[三星影業]] "
"修女戰士","Q65084266","distributor = [[Netflix]] "
"暗数杀人","Q51844664","distributor = {{le"
"夜宴","Q51757","distributor = [[华谊兄弟影业公司]]<br />[[寰亚电影]] "
"麻辣賤諜","Q16389838","distributor = [[二十世紀福斯]] "
"燕尾蝶 (電影)","Q1036921","distributor = {{flagicon"
"火拼時速2","Q830208","distributor = （美國）[[新線影業]] "
"珀尔 (2022年电影)","Q111669794","distributor = [[A24 (公司)"
"火龍 (2010年電影)","Q4183972","distributor = {{flagicon"
"少年时代","Q4103201","distributor = [[IFC Films]]<br />[[环球影业]]（国际） "
"成人世界","Q15209986","distributor = {{flagicon"
"科洛弗悖論","Q25136560","distributor = [[Netflix]] "
"鬼玩人","Q750028","distributor = Rosebud Pictures "
"碳變","Q22906308","distributor = [[Netflix]] "
"暫時停止呼吸 (2016年電影)","Q21450470","distributor = {{Plainlist"
"重口味 (電影)","Q15912734","distributor = | released = {{flagicon"
"第六感追緝令","Q146673","distributor = [[三星電影公司]] "
"警察故事III超級警察","Q1144956","distributor = [[嘉禾娛樂事業有限公司]] "
"啟動原始碼","Q266209","distributor = [[頂峰娛樂]] "
"Beauty Newbie","Q115483122","distributor = | channel = [[GMM 25]] "
"移動迷宮：焦土試煉","Q18359358","distributor = [[二十世紀福斯]] "
"可可西里 (電影)","Q716883","distributor = 华谊兄弟 "
"老娘叫譚雅","Q28369564","distributor = Neon "
"前男友 (台灣電視劇)","Q10898958","distributor = | channel = [[台視主頻]] "
"玩命對戰","Q375512","distributor = 狮门 "
"不二神探","Q10868811","distributor = [[光线影业]] "
"証人 (2008年電影)","Q1076380","distributor = {{flagicon"
"大夢想家","Q3474574","distributor = [[華特迪士尼影業]] "
"忌日快樂","Q29514884","distributor = [[環球影業]] "
"俄罗斯方块 (电影)","Q104044312","distributor = [[Apple TV+]] "
"非诚勿扰2","Q166119","distributor = 华谊兄弟傳媒股份有限公司<br>原子映象有限公司 "
"环游世界八十天 (2004年电影)","Q156519","distributor = [[华特迪士尼影片]] "
"落水狗","Q72962","distributor = [[米拉麥克斯影業]] "
"父辈的旗帜 (电影)","Q464951","distributor = [[梦工场]]<br />[[派拉蒙]] （美国）<br />[[华纳兄弟]]（非美国） "
"影武者 (電影)","Q854990","distributor = 1980年4月26日（日本）<br>1980年5月14日（[[第33屆坎城影展"
"曼哈頓奇緣2：幸福真諦","Q27121159","distributor = [[Disney+]] "
"失落謎城","Q107040798","distributor = [[派拉蒙影業]] "
"天才一族","Q935105","distributor = [[華特迪士尼工作室電影"
"大地英豪 (1992年電影)","Q144483","distributor = [[二十世紀福斯]] "
"刺客教條 (電影)","Q18816889","distributor = [[二十世紀福斯]] "
"宝贝计划","Q1322844","distributor = [[英皇電影]] "
"桂花巷 (電影)","Q20874856","distributor = [[中央電影公司]] "
"铜雀台 (电影)","Q902680","distributor = [[光线影业]]、[[华夏电影]] "
"大智若魚 (电影)","Q278997","distributor = [[哥倫比亞電影公司]] "
"活人生吃","Q749011","distributor = [[環球影業]] "
"藥命效應","Q753517","distributor = [[相对论传媒]] "
"一秒鐘","Q60686176","distributor = 安樂影片 "
"莎賓娜的顫慄冒險","Q50809037","distributor = [[Netflix]] "
"黃飛鴻之英雄有夢","Q17183161","distributor = [[安樂影片]]<br>北京聯瑞影業<br>[[中國電影公司"
"推手 (電影)","Q702270","distributor = 中央電影公司 "
"老笠","Q23055258","distributor = [[巴福斯影業]] "
"心理罪之城市之光","Q27669974","distributor = 天津猫眼文化传媒有限公司 "
"刺客聯盟 (電影)","Q4444","distributor = [[環球影業]] "
"星际传奇2","Q471976","distributor = [[環球電影]] "
"快克殺手","Q150047","distributor = {{Plainlist"
"天羅盜網","Q648312","distributor = [[派拉蒙電影公司]] "
"阿拉丁 (1992年电影)","Q215518","distributor = [[博伟"
"柳烈的音樂專輯","Q66866679","distributor = CGV Arthouse "
"金雞SSS","Q15642649","distributor = 安樂影片有限公司<small>'''榮譽發行'''</small> "
"永远的蝙蝠侠","Q221345","distributor = [[华纳兄弟公司]] "
